Name,ID,Category,Network,Nation,Institution,GLAT,GLON,Start,End,Notes,Data Link,Source,Instrument id (kinst),Altitude (km),Principal Investigator,PI Email,AACGMLON,AACGMLAT,OPERATOR-NUM,OP2,OP3,Unnamed: 10,Unnamed: 11,Record ID#,Official Name,Operator (additional),Seasonality,Status,Year Established,Antarctic Region,Latitude (DDM),Longitude (DDM),Elevation (meters),Elevation Datum,Peak Population,Power Supply Types,Photo URL,Webcam URL,Date Modified,Hemisphere,PLAT,PLON
Kullorsuaq,KUV,Magnetometers,DTUSpace,,,74.57,302.82,,,,,SuperMAG,,,,,43.51,81.2,1.0,,,,,,,,,,,,,,,,,,,,,N,74.57,-57.18000000000001
Upernavik,UPN,Magnetometers,DTUSpace,,,72.78,303.85,,,,,SuperMAG,,,,,41.35,79.45,1.0,,,,,,,,,,,,,,,,,,,,,N,72.78,-56.14999999999998
Uummannaq,UMQ,Magnetometers,DTUSpace,,,70.68,307.87,,,,,SuperMAG,,,,,43.52,76.84,1.0,,,,,,,,,,,,,,,,,,,,,N,70.68,-52.129999999999995
Godhavn,GDH,Magnetometers,DTUSpace,,,69.25,306.47,,,,,SuperMAG,,,,,40.09,75.73,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,69.25,-53.52999999999997
Attu,ATU,Magnetometers,DTUSpace,,,67.93,306.43,,,,,SuperMAG,,,,,38.76,74.47,1.0,,,,,,,,,,,,,,,,,,,,,N,67.93,-53.56999999999999
Kangerlussuaq,STF,Magnetometers,DTUSpace,,,67.02,309.28,,,,,SuperMAG,,,,,41.46,73.06,1.0,,,,,,,,,,,,,,,,,,,,,N,67.02,-50.72000000000003
Maniitsoq,SKT,Magnetometers,DTUSpace,,,65.42,307.1,,,,,SuperMAG,,,,,37.63,71.89,1.0,,,,,,,,,,,,,,,,,,,,,N,65.42,-52.89999999999998
Nuuk,GHB,Magnetometers,DTUSpace,,,64.17,308.27,,,,,SuperMAG,,,,,38.22,70.43,1.0,,,,,,,,,,,,,,,,,,,,,N,64.17,-51.73000000000002
Paamiut,FHB,Magnetometers,DTUSpace,,,62.0,310.32,,,,,SuperMAG,,,,,39.35,67.82,1.0,,,,,,,,,,,,,,,,,,,,,N,62.0,-49.68000000000001
Narssarssuaq,NAQ,Magnetometers,DTUSpace,,,61.16,314.56,,,,,SuperMAG,,,,,43.54,66.08,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,61.16,-45.44
Nord,NRD,Magnetometers,DTUSpace,,,81.6,343.33,,,,,SuperMAG,,,,,104.81,81.11,1.0,,,,,,,,,,,,,,,,,,,,,N,81.6,-16.670000000000016
Danmarkshavn,DMH,Magnetometers,DTUSpace,,,76.77,341.37,,,,,SuperMAG,,,,,86.17,77.3,1.0,,,,,,,,,,,,,,,,,,,,,N,76.77,-18.629999999999995
Daneborg,DNB,Magnetometers,DTUSpace,,,74.3,339.78,,,,,SuperMAG,,,,,79.74,75.15,1.0,,,,,,,,,,,,,,,,,,,,,N,74.3,-20.220000000000027
Ittoqqortoormiit,SCO,Magnetometers,DTUSpace,,,70.48,338.03,,,,,SuperMAG,,,,,72.73,71.56,1.0,,,,,,,,,,,,,,,,,,,,,N,70.48,-21.970000000000027
Tasiilaq,AMK,Magnetometers,DTUSpace,,,65.6,322.37,,,,,SuperMAG,,,,,54.24,69.15,1.0,,,,,,,,,,,,,,,,,,,,,N,65.6,-37.629999999999995
Magic1 north,MCN,Magnetometers,DTUSpace,,,73.93,322.38,,,,,SuperMAG,,,,,64.54,77.42,1.0,,,,,,,,,,,,,,,,,,,,,N,73.93,-37.620000000000005
Magic1 east,MCE,Magnetometers,DTUSpace,,,72.4,326.1,,,,,SuperMAG,,,,,65.25,75.35,1.0,,,,,,,,,,,,,,,,,,,,,N,72.4,-33.89999999999998
Magic1 west,MCW,Magnetometers,DTUSpace,,,72.0,317.41,,,,,SuperMAG,,,,,56.25,76.43,1.0,,,,,,,,,,,,,,,,,,,,,N,72.0,-42.589999999999975
Magic2 GISP,MCG,Magnetometers,DTUSpace,,,72.6,321.65,,,,,SuperMAG,,,,,61.44,76.28,1.0,,,,,,,,,,,,,,,,,,,,,N,72.6,-38.35000000000002
Magic2 Raven,MCR,Magnetometers,DTUSpace,,,66.48,313.71,,,,,SuperMAG,,,,,46.07,71.69,1.0,,,,,,,,,,,,,,,,,,,,,N,66.48,-46.29000000000002
Tristan de Cunha,TDC,Magnetometers,DTUSpace,,,-37.1,347.69,,,,,SuperMAG,,,,,48.53,-39.13,4.0,INTERMAGNET,TROMSOE,GFZ,,,,,,,,,,,,,,,,,,S,44.46438058541863,-30.440907697877307
Summit,SUM,Magnetometers,DTUSpace,,,72.3,321.7,,,,,SuperMAG,,,,,61.0,75.99,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,72.3,-38.30000000000001
Faroe Island,HOV,Magnetometers,DTUSpace,,,61.5,353.2,,,,,SuperMAG,,,,,77.47,59.91,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,61.5,-6.800000000000011
Gillam,GIM,Magnetometers,CARISMA,,,56.38,265.36,,,,,SuperMAG,,,,,-28.33,66.78,3.0,THEMIS,CANOPUS,,,,,,,,,,,,,,,,,,,N,56.38,-94.63999999999999
Taloyoak,TAL,Magnetometers,CARISMA,,,69.54,266.45,,,,,SuperMAG,,,,,-31.56,78.95,1.0,,,,,,,,,,,,,,,,,,,,,N,69.54,-93.55000000000001
Contwoyto Lake,CNL,Magnetometers,CARISMA,,,65.75,248.75,,,,,SuperMAG,,,,,-57.69,73.18,1.0,,,,,,,,,,,,,,,,,,,,,N,65.75,-111.25
Dawson City,DAW,Magnetometers,CARISMA,,,64.05,220.89,,,,,SuperMAG,,,,,-87.68,66.14,1.0,,,,,,,,,,,,,,,,,,,,,N,64.05,-139.11
Eskimo Point,EKP,Magnetometers,CARISMA,,,61.11,265.95,,,,,SuperMAG,,,,,-28.47,71.27,2.0,CANOPUS,,,,,,,,,,,,,,,,,,,,N,61.11,-94.05000000000001
Fort Churchill,FCC,Magnetometers,CARISMA,,,58.76,265.91,,,,,SuperMAG,,,,,-27.94,69.08,4.0,CANOPUS,INTERMAGNET,CANMOS,,,,,,,,,,,,,,,,,,N,58.76,-94.08999999999997
Fort McMurray,FMC,Magnetometers,CARISMA,,,56.66,248.79,,,,,SuperMAG,,,,,-52.44,64.53,2.0,BGS,,,,,,,,,,,,,,,,,,,,N,56.66,-111.21000000000001
Fort Simpson,FSP,Magnetometers,CARISMA,,,61.76,238.77,,,,,SuperMAG,,,,,-67.48,67.51,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,61.76,-121.22999999999999
Fort Smith,SMI,Magnetometers,CARISMA,,,60.03,248.07,,,,,SuperMAG,,,,,-54.9,67.67,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,60.03,-111.93
Island Lake,ISL,Magnetometers,CARISMA,,,53.86,265.34,,,,,SuperMAG,,,,,-27.93,64.37,2.0,CANOPUS,,,,,,,,,,,,,,,,,,,,N,53.86,-94.66000000000003
Pinawa,PIN,Magnetometers,CARISMA,,,50.2,263.96,,,,,SuperMAG,,,,,-29.49,60.67,3.0,THEMIS,CANOPUS,,,,,,,,,,,,,,,,,,,N,50.2,-96.04000000000002
Rabbit Lake,RAL,Magnetometers,CARISMA,,,58.22,256.32,,,,,SuperMAG,,,,,-42.61,67.38,1.0,,,,,,,,,,,,,,,,,,,,,N,58.22,-103.68
Rankine Inlet,RAN,Magnetometers,CARISMA,,,62.82,267.89,,,,,SuperMAG,,,,,-25.67,73.0,3.0,THEMIS,CANOPUS,,,,,,,,,,,,,,,,,,,N,62.82,-92.11000000000001
Nordkapp,NOR,Magnetometers,TROMSOE,,,71.09,25.79,,,,,SuperMAG,,,,,109.43,67.7,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,71.09,25.79
New Aalesund,NAL,Magnetometers,TROMSOE,,,78.92,11.95,,,,,SuperMAG,,,,,111.27,76.25,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,78.92,11.95
Longyearbyen,LYR,Magnetometers,TROMSOE,,,78.2,15.83,,,,,SuperMAG,,,,,112.12,75.31,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,78.2,15.83
Jan Mayen,JAN,Magnetometers,TROMSOE,,,70.9,351.3,,,,,SuperMAG,,,,,83.5,70.22,1.0,,,,,,,,,,,,,,,,,,,,,N,70.9,-8.699999999999989
Hopen Island,HOP,Magnetometers,TROMSOE,,,76.51,25.01,,,,,SuperMAG,,,,,115.24,73.13,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,76.51,25.01
Bear Island,BJN,Magnetometers,TROMSOE,,,74.5,19.2,,,,,SuperMAG,,,,,108.24,71.5,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,74.5,19.2
Soeroeya,SOR,Magnetometers,TROMSOE,,,70.54,22.22,,,,,SuperMAG,,,,,106.21,67.3,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,70.54,22.22
Tromso,TRO,Magnetometers,TROMSOE,,,69.66,18.94,,,,,SuperMAG,,,,,102.95,66.55,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,69.66,18.94
Andenes,AND,Magnetometers,TROMSOE,,,69.3,16.03,,,,,SuperMAG,,,,,100.42,66.34,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,69.3,16.03
Jaeckvik,JCK,Magnetometers,TROMSOE,,,66.4,16.98,,,,,SuperMAG,,,,,99.02,63.22,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,66.4,16.98
Doenna,DON,Magnetometers,TROMSOE,,,66.11,12.5,,,,,SuperMAG,,,,,95.33,63.17,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,66.11,12.5
Roervik,RVK,Magnetometers,TROMSOE,,,64.94,10.99,,,,,SuperMAG,,,,,93.4,62.02,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,64.94,10.99
Dombas,DOB,Magnetometers,TROMSOE,,,62.07,9.11,,,,,SuperMAG,,,,,90.28,59.08,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,62.07,9.11
Solund,SOL,Magnetometers,TROMSOE,,,61.08,4.84,,,,,SuperMAG,,,,,86.39,58.34,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,61.08,4.84
Karmoey ,KAR,Magnetometers,TROMSOE,,,59.21,5.24,,,,,SuperMAG,,,,,85.79,56.32,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,59.21,5.24
Hornsund,HRN,Magnetometers,IMAGE,,,77.0,15.6,,,,,SuperMAG,,,,,109.62,74.19,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,77.0,15.6
Alta,ALT,Magnetometers,IMAGE,,,69.86,22.96,,,,,SuperMAG,,,,,106.2,66.56,1.0,,,,,,,,,,,,,,,,,,,,,N,69.86,22.96
Kevo,KEV,Magnetometers,IMAGE,,,69.76,27.01,,,,,SuperMAG,,,,,109.27,66.28,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,69.76,27.01
Masi,MAS,Magnetometers,IMAGE,,,69.46,23.7,,,,,SuperMAG,,,,,106.46,66.11,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,69.46,23.7
Kilpisjarvi,KIL,Magnetometers,IMAGE,,,69.06,20.77,,,,,SuperMAG,,,,,103.87,65.83,3.0,EMMA,SAMNET,,,,,,,,,,,,,,,,,,,N,69.06,20.77
Kautokeino,KAU,Magnetometers,IMAGE,,,69.02,23.05,,,,,SuperMAG,,,,,105.61,65.68,1.0,,,,,,,,,,,,,,,,,,,,,N,69.02,23.05
Ivalo,IVA,Magnetometers,IMAGE,,,68.56,27.29,,,,,SuperMAG,,,,,108.61,65.03,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,68.56,27.29
Abisko,ABK,Magnetometers,IMAGE,,,68.35,18.82,,,,,SuperMAG,,,,,101.82,65.18,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,68.35,18.82
Leknes,LEK,Magnetometers,IMAGE,,,68.13,13.54,,,,,SuperMAG,,,,,97.58,65.25,1.0,,,,,,,,,,,,,,,,,,,,,N,68.13,13.54
Muonio,MUO,Magnetometers,IMAGE,,,68.02,23.53,,,,,SuperMAG,,,,,105.26,64.61,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,68.02,23.53
Lovozero,LOZ,Magnetometers,IMAGE,,,67.97,35.02,,,,,SuperMAG,,,,,114.46,64.19,2.0,AARI,,,,,,,,,,,,,,,,,,,,N,67.97,35.02
Kiruna,KIR,Magnetometers,IMAGE,,,67.84,20.42,,,,,SuperMAG,,,,,102.69,64.56,1.0,,,,,,,,,,,,,,,,,,,,,N,67.84,20.42
Sodankyla,SOD,Magnetometers,IMAGE,,,67.37,26.63,,,,,SuperMAG,,,,,107.29,63.81,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,67.37,26.63
Pello,PEL,Magnetometers,IMAGE,,,66.9,24.08,,,,,SuperMAG,,,,,104.95,63.42,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,66.9,24.08
Lycksele,LYC,Magnetometers,IMAGE,,,64.61,18.75,,,,,SuperMAG,,,,,99.33,61.23,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,64.61,18.75
Oulujarvi,OUJ,Magnetometers,IMAGE,,,64.52,27.23,,,,,SuperMAG,,,,,106.15,60.82,2.0,SAMNET,,,,,,,,,,,,,,,,,,,,N,64.52,27.23
Hankasalmi,HAN,Magnetometers,IMAGE,,,62.25,26.6,,,,,SuperMAG,,,,,104.56,58.46,3.0,EMMA,SAMNET,,,,,,,,,,,,,,,,,,,N,62.25,26.6
Nurmijarvi,NUR,Magnetometers,IMAGE,,,60.5,24.65,,,,,SuperMAG,,,,,102.2,56.7,4.0,EMMA,SAMNET,INTERMAGNET,,,,,,,,,,,,,,,,,,N,60.5,24.65
Uppsala,UPS,Magnetometers,IMAGE,,,59.9,17.35,,,,,SuperMAG,,,,,95.9,56.34,3.0,SAMNET,INTERMAGNET,,,,,,,,,,,,,,,,,,,N,59.9,17.35
Tartu,TAR,Magnetometers,IMAGE,,,58.26,26.46,,,,,SuperMAG,,,,,102.92,54.33,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,58.26,26.46
Barrow,BRW,Magnetometers,GIMA,,,71.32,203.38,,,,,SuperMAG,,,,,-108.87,70.28,3.0,USGS,INTERMAGNET,,,,,,,,,,,,,,,,,,,N,71.32,-156.62
Kaktovik,KAV,Magnetometers,GIMA,,,70.14,216.35,,,,,SuperMAG,,,,,-97.33,71.22,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,70.14,-143.65
Kotzebue,KOT,Magnetometers,GIMA,,,66.88,197.4,,,,,SuperMAG,,,,,-109.17,64.91,2.0,210MM,,,,,,,,,,,,,,,,,,,,N,66.88,-162.6
Arctic Village,ARC,Magnetometers,GIMA,,,68.12,214.44,,,,,SuperMAG,,,,,-96.79,68.94,1.0,,,,,,,,,,,,,,,,,,,,,N,68.12,-145.56
Inuvik,INK,Magnetometers,GIMA,,,68.41,226.23,,,,,SuperMAG,,,,,-86.48,71.38,3.0,AUTUMN,THEMIS,,,,,,,,,,,,,,,,,,,N,68.41,-133.77
Bettles,BET,Magnetometers,GIMA,,,66.9,208.45,,,,,SuperMAG,,,,,-100.64,66.69,1.0,,,,,,,,,,,,,,,,,,,,,N,66.9,-151.55
Fort Yukon,FYU,Magnetometers,GIMA,,,66.56,214.78,,,,,SuperMAG,,,,,-95.1,67.46,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,66.56,-145.22
Eagle,EAG,Magnetometers,GIMA,,,64.78,218.84,,,,,SuperMAG,,,,,-90.1,66.46,1.0,,,,,,,,,,,,,,,,,,,,,N,64.78,-141.16
College,CMO,Magnetometers,GIMA,,,64.87,212.14,,,,,SuperMAG,,,,,-96.03,65.29,3.0,USGS,INTERMAGNET,,,,,,,,,,,,,,,,,,,N,64.87,-147.86
College Intl Geophys Observatory,CGO,Magnetometers,THEMIS,,,64.87,212.14,,,,,SuperMAG,,,,,-96.03,65.3,2.0,GIMA,,,,,,,,,,,,,,,,,,,,N,64.87,-147.86
Gakona,GAK,Magnetometers,GIMA,,,62.39,214.87,,,,,SuperMAG,,,,,-92.01,63.3,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,62.39,-145.13
Talkeetna,TLK,Magnetometers,GIMA,,,63.3,209.9,,,,,SuperMAG,,,,,-96.85,63.29,1.0,,,,,,,,,,,,,,,,,,,,,N,63.3,-150.1
Cape Perry,CPY,Magnetometers,GIMA,,,70.2,235.3,,,,,SuperMAG,,,,,-79.35,74.75,1.0,,,,,,,,,,,,,,,,,,,,,N,70.2,-124.69999999999999
Poker Flat,PKR,Magnetometers,GIMA,,,65.12,212.57,,,,,SuperMAG,,,,,-95.85,65.62,1.0,,,,,,,,,,,,,,,,,,,,,N,65.12,-147.43
Dixon,DIK,Magnetometers,RAPIDMAG,,,73.53,80.7,,,,,SuperMAG,,,,,156.2,68.69,3.0,GIMA,AARI,,,,,,,,,,,,,,,,,,,N,73.53,80.7
Chelyuskin,CCS,Magnetometers,RAPIDMAG,,,77.72,104.28,,,,,SuperMAG,,,,,175.73,72.01,3.0,GIMA,AARI,,,,,,,,,,,,,,,,,,,N,77.72,104.28
Tixie,TIK,Magnetometers,RAPIDMAG,,,71.59,128.92,,,,,SuperMAG,,,,,-162.72,66.05,5.0,GIMA,210MM,AARI,INTERMAGNET,,,,,,,,,,,,,,,,,N,71.59,128.92
Wellen,CWE,Magnetometers,AARI,,,66.17,190.17,,,,,SuperMAG,,,,,-114.01,63.17,1.0,,,,,,,,,,,,,,,,,,,,,N,66.17,-169.83
Arkhangelsk,ARK,Magnetometers,AARI,,,64.6,40.5,,,,,SuperMAG,,,,,117.36,60.66,1.0,,,,,,,,,,,,,,,,,,,,,N,64.6,40.5
Addis Ababa,AAE,Magnetometers,INTERMAGNET,,,9.03,38.77,,,,,SuperMAG,,,,,110.54,0.77,3.0,BCMT,MAGDAS,,,,,,,,,,,,,,,,,,,N,9.03,38.77
Alibag,ABG,Magnetometers,GFZ,,,18.62,72.87,,,,,SuperMAG,,,,,145.25,12.05,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,18.62,72.87
Martin de Vivias,AMS,Magnetometers,INTERMAGNET,,,-37.8,77.57,,,,,SuperMAG,,,,,138.67,-49.11,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,51.73962823238218,67.84316939950703
Apia,API,Magnetometers,INTERMAGNET,,,-13.8,188.22,,,,,SuperMAG,,,,,-97.53,-15.54,1.0,,,,,,,,,,,,,,,,,,,,,S,16.400265019225053,-166.4096669344072
Alice Springs,ASP,Magnetometers,INTERMAGNET,,,-23.77,133.88,,,,,SuperMAG,,,,,-152.89,-33.95,2.0,AUS,,,,,,,,,,,,,,,,,,,,S,39.77250921749057,133.8279245465468
Beijing Ming Tombs,BMT,Magnetometers,INTERMAGNET,,,40.3,116.2,,,,,SuperMAG,,,,,-171.24,34.7,1.0,,,,,,,,,,,,,,,,,,,,,N,40.3,116.2
Bangui,BNG,Magnetometers,INTERMAGNET,,,4.33,18.57,,,,,SuperMAG,,,,,90.2,-4.7,2.0,BCMT,,,,,,,,,,,,,,,,,,,,N,4.33,18.57
Bay St Louis,BSL,Magnetometers,INTERMAGNET,,,30.35,270.36,,,,,SuperMAG,,,,,-19.55,41.47,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,30.35,-89.63999999999999
Canberra,CNB,Magnetometers,INTERMAGNET,,,-34.1,150.7,,,,,SuperMAG,,,,,-131.97,-43.68,1.0,,,,,,,,,,,,,,,,,,,,,S,51.3494910717516,156.688237751312
Canberra,CAN,Magnetometers,210MM,,,-35.31,149.36,,,,,SuperMAG,,,,,-133.21,-45.18,3.0,AUS,MAGDAS,,,,,,,,,,,,,,,,,,,S,51.3494910717516,156.688237751312
Port Alfred,CZT,Magnetometers,INTERMAGNET,,,-46.43,51.87,,,,,SuperMAG,,,,,106.16,-53.05,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,56.59039182112289,33.61628835894171
Del Rio,DLR,Magnetometers,INTERMAGNET,,,29.49,259.08,,,,,SuperMAG,,,,,-33.77,39.06,1.0,,,,,,,,,,,,,,,,,,,,,N,29.49,-100.92000000000002
Dumont Durville,DRV,Magnetometers,INTERMAGNET,,,-66.67,140.01,,,,,SuperMAG,,,,,-124.41,-80.47,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,81.46313384317082,-160.21868549981312
Eyrewell,EYR,Magnetometers,INTERMAGNET,,,-43.4,172.4,,,,,SuperMAG,,,,,-103.64,-50.0,1.0,,,,,,,,,,,,,,,,,,,,,S,53.04876860251822,-166.09790802018256
Gnangara,GNA,Magnetometers,INTERMAGNET,,,-31.8,116.0,,,,,SuperMAG,,,,,-173.01,-44.14,2.0,AUS,,,,,,,,,,,,,,,,,,,,S,47.39520611827509,113.47406539800465
Guam,GUA,Magnetometers,INTERMAGNET,,,13.59,144.87,,,,,SuperMAG,,,,,-144.21,6.2,3.0,USGS,210MM,,,,,,,,,,,,,,,,,,,N,13.59,144.87
Guimar,GUI,Magnetometers,INTERMAGNET,,,28.32,343.57,,,,,SuperMAG,,,,,60.65,14.17,1.0,,,,,,,,,,,,,,,,,,,,,N,28.32,-16.430000000000007
Hartebeesthoek,HBK,Magnetometers,INTERMAGNET,,,-25.88,27.71,,,,,SuperMAG,,,,,95.07,-36.2,1.0,,,,,,,,,,,,,,,,,,,,,S,41.153471997975565,24.348789829769526
Hermanus,HER,Magnetometers,INTERMAGNET,,,-34.43,19.23,,,,,SuperMAG,,,,,82.55,-42.07,3.0,EMMA,MAGDAS,,,,,,,,,,,,,,,,,,,S,47.50006118053525,10.171985800283235
Hel,HLP,Magnetometers,INTERMAGNET,,,54.61,18.82,,,,,SuperMAG,,,,,95.19,50.79,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,54.61,18.82
Honolulu,HON,Magnetometers,INTERMAGNET,,,21.32,202.0,,,,,SuperMAG,,,,,-90.19,21.45,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,21.32,-158.0
Hurbanovo,HRB,Magnetometers,INTERMAGNET,,,47.86,18.19,,,,,SuperMAG,,,,,92.81,43.58,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,47.86,18.19
Iqaluit,IQA,Magnetometers,CANMOS,,,63.75,291.48,,,,,SuperMAG,,,,,15.0,72.9,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,63.75,-68.51999999999998
Irkutsk,IRT,Magnetometers,INTERMAGNET,,,52.17,104.45,,,,,SuperMAG,,,,,177.24,47.4,2.0,210MM,,,,,,,,,,,,,,,,,,,,N,52.17,104.45
Kandilli,ISK,Magnetometers,INTERMAGNET,,,41.07,29.06,,,,,SuperMAG,,,,,101.58,35.95,1.0,,,,,,,,,,,,,,,,,,,,,N,41.07,29.06
Kakioka,KAK,Magnetometers,INTERMAGNET,,,36.23,140.18,,,,,SuperMAG,,,,,-148.23,29.38,1.0,,,,,,,,,,,,,,,,,,,,,N,36.23,140.18
Kourou,KOU,Magnetometers,INTERMAGNET,,,5.21,307.27,,,,,SuperMAG,,,,,23.34,9.33,2.0,BCMT,,,,,,,,,,,,,,,,,,,,N,5.21,-52.73000000000002
Lunping,LNP,Magnetometers,210MM,,,25.0,121.17,,,,,SuperMAG,,,,,-167.06,18.28,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,25.0,121.17
Mbour,MBO,Magnetometers,INTERMAGNET,,,14.38,343.03,,,,,SuperMAG,,,,,57.85,0.11,2.0,BCMT,,,,,,,,,,,,,,,,,,,,N,14.38,-16.970000000000027
Memambetsu,MMB,Magnetometers,INTERMAGNET,,,43.91,144.19,,,,,SuperMAG,,,,,-144.52,37.13,1.0,,,,,,,,,,,,,,,,,,,,,N,43.91,144.19
Nagycenk,NCK,Magnetometers,SEGMA,,,47.63,16.72,,,,,SuperMAG,,,,,91.47,43.33,3.0,INTERMAGNET,EMMA,,,,,,,,,,,,,,,,,,,N,47.63,16.72
Manzaoli,MZH,Magnetometers,Unknown,,,49.6,117.4,,,,,SuperMAG,,,,,-169.75,44.3,1.0,,,,,,,,,,,,,,,,,,,,,N,49.6,117.4
Port aux Francias,PAF,Magnetometers,INTERMAGNET,,,-49.35,70.26,,,,,SuperMAG,,,,,122.1,-58.49,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,61.51484612839303,50.19359976725898
Phuthuy,PHU,Magnetometers,INTERMAGNET,,,21.03,105.95,,,,,SuperMAG,,,,,177.68,14.1,2.0,BCMT,,,,,,,,,,,,,,,,,,,,N,21.03,105.95
Pamatai,PPT,Magnetometers,INTERMAGNET,,,-17.57,210.42,,,,,SuperMAG,,,,,-74.8,-16.57,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,14.041836385971378,-143.74212435788664
Scott Base,SBA,Magnetometers,INTERMAGNET,,,-77.85,166.78,,,,,SuperMAG,,,,,-33.34,-79.91,1.0,,,,,,,,,,,,,,,,,,,,,S,72.80109431374214,-97.10536524362293
San Juan,SJG,Magnetometers,INTERMAGNET,,,18.11,293.85,,,,,SuperMAG,,,,,10.32,28.46,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,18.11,-66.14999999999998
San Pablo Toledo,SPT,Magnetometers,INTERMAGNET,,,39.55,355.65,,,,,SuperMAG,,,,,72.03,32.35,1.0,,,,,,,,,,,,,,,,,,,,,N,39.55,-4.350000000000023
Surlari,SUA,Magnetometers,GFZ,,,45.32,26.25,,,,,SuperMAG,,,,,99.57,40.78,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,45.32,26.25
Tamanrasset,TAM,Magnetometers,INTERMAGNET,,,22.79,5.53,,,,,SuperMAG,,,,,78.31,6.81,2.0,BCMT,,,,,,,,,,,,,,,,,,,,N,22.79,5.53
Antananarivo,TAN,Magnetometers,INTERMAGNET,,,-18.92,47.55,,,,,SuperMAG,,,,,116.75,-28.85,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,32.5494749511895,45.5521015423782
Tucson,TUC,Magnetometers,INTERMAGNET,,,32.17,249.27,,,,,SuperMAG,,,,,-45.52,39.84,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,32.17,-110.72999999999999
Vassouras,VSS,Magnetometers,INTERMAGNET,,,-22.4,316.35,,,,,SuperMAG,,,,,23.07,-17.21,2.0,GFZ,,,,,,,,,,,,,,,,,,,,S,19.85747364288676,-56.88491676093836
Kiev,KIV,Magnetometers,INTERMAGNET,,,50.72,30.3,,,,,SuperMAG,,,,,104.31,46.55,1.0,,,,,,,,,,,,,,,,,,,,,N,50.72,30.3
Leningrad,LNN,Magnetometers,Unknown,,,59.95,30.7,,,,,SuperMAG,,,,,107.14,55.99,1.0,,,,,,,,,,,,,,,,,,,,,N,59.95,30.7
Novokazalinsk,NKK,Magnetometers,Unknown,,,45.77,62.12,,,,,SuperMAG,,,,,134.5,41.43,1.0,,,,,,,,,,,,,,,,,,,,,N,45.77,62.12
Minsk,MNK,Magnetometers,IZMIRAN,,,54.5,27.88,,,,,SuperMAG,,,,,103.03,50.45,1.0,,,,,,,,,,,,,,,,,,,,,N,54.5,27.88
Odessa,ODE,Magnetometers,GFZ,,,46.78,30.88,,,,,SuperMAG,,,,,104.12,42.43,2.0,IZMIRAN,,,,,,,,,,,,,,,,,,,,N,31.84,-102.32
Tulsa,TUL,Magnetometers,Unknown,,,35.92,264.22,,,,,SuperMAG,,,,,-27.83,46.46,1.0,,,,,,,,,,,,,,,,,,,,,N,35.92,-95.77999999999997
